taxon_id;family;subfamily;genus;subgenus;specific_epithet;authority;infraspecific_marker;infraspecific_epithet;infraspecific_authority
Cerrophidion_sasai;Viperidae;Crotalinae;Cerrophidion;;sasai;JADIN, TOWNSEND, CASTOE & CAMPBELL, 2012;;;
Cerrophidion_tzotzilorum;Viperidae;Crotalinae;Cerrophidion;;tzotzilorum;(CAMPBELL, 1985);;;
Cerrophidion_wilsoni;Viperidae;Crotalinae;Cerrophidion;;wilsoni;JADIN, TOWNSEND, CASTOE & CAMPBELL, 2012;;;
Chalarodon_madagascariensis;Opluridae;;Chalarodon;;madagascariensis;(PETERS, 1854);;;
Chalarodon_steinkampi;Opluridae;;Chalarodon;;steinkampi;MIRALLES, GLAW, RATSOAVINA & VENCES, 2015;;;
Chalcides_armitagei;Scincidae;Scincinae;Chalcides;;armitagei;BOULENGER, 1922;;;
Chalcides_bedriagai;Scincidae;Scincinae;Chalcides;;bedriagai;(BOSCA, 1880);;;
Chalcides_bedriagai_bedriagai;Scincidae;Scincinae;Chalcides;;bedriagai;(BOSCA, 1880);subsp.;bedriagai;(BOSCA, 1880)
Chalcides_bedriagai_cobosi;Scincidae;Scincinae;Chalcides;;bedriagai;(BOSCA, 1880);subsp.;cobosi;VALVERDE, 1997
Chalcides_bedriagai_pistaciae;Scincidae;Scincinae;Chalcides;;bedriagai;(BOSCA, 1880);subsp.;pistaciae;VALVERDE, 1966
Chalcides_bottegi;Scincidae;Scincinae;Chalcides;;bottegi;BOULENGER, 1898;;;
Chalcides_boulengeri;Scincidae;Scincinae;Chalcides;;boulengeri;ANDERSON, 1892;;;
Chalcides_chalcides;Scincidae;Scincinae;Chalcides;;chalcides;(LINNAEUS, 1758);;;
Chalcides_chalcides_chalcides;Scincidae;Scincinae;Chalcides;;chalcides;(LINNAEUS, 1758);subsp.;chalcides;(LINNAEUS, 1758)
Chalcides_chalcides_vittatus;Scincidae;Scincinae;Chalcides;;chalcides;(LINNAEUS, 1758);subsp.;vittatus;(LEUCKART, 1828)
Chalcides_coeruleopunctatus;Scincidae;Scincinae;Chalcides;;coeruleopunctatus;SALVADOR, 1975;;;
Chalcides_colosii;Scincidae;Scincinae;Chalcides;;colosii;LANZA, 1957;;;
Chalcides_delislei;Scincidae;Scincinae;Chalcides;;delislei;(LATASTE & ROCHEBRUNE, 1876);;;
Chalcides_ebneri;Scincidae;Scincinae;Chalcides;;ebneri;WERNER, 1931;;;
Chalcides_guentheri;Scincidae;Scincinae;Chalcides;;guentheri;BOULENGER, 1887;;;
Chalcides_lanzai;Scincidae;Scincinae;Chalcides;;lanzai;PASTEUR, 1967;;;
Chalcides_levitoni;Scincidae;Scincinae;Chalcides;;levitoni;PASTEUR, 1978;;;
Chalcides_manueli;Scincidae;Scincinae;Chalcides;;manueli;HEDIGER, 1935;;;
Chalcides_mauritanicus;Scincidae;Scincinae;Chalcides;;mauritanicus;(DUMÉRIL & BIBRON, 1839);;;
Chalcides_mertensi;Scincidae;Scincinae;Chalcides;;mertensi;KLAUSEWITZ, 1954;;;
Chalcides_minutus;Scincidae;Scincinae;Chalcides;;minutus;CAPUTO, 1993;;;
Chalcides_mionecton;Scincidae;Scincinae;Chalcides;;mionecton;(BÖTTGER, 1874);;;
Chalcides_mionecton_mionecton;Scincidae;Scincinae;Chalcides;;mionecton;(BÖTTGER, 1874);subsp.;mionecton;(BÖTTGER, 1874)
Chalcides_mionecton_trifasciatus;Scincidae;Scincinae;Chalcides;;mionecton;(BÖTTGER, 1874);subsp.;trifasciatus;CHABANAUD, 1917
Chalcides_montanus;Scincidae;Scincinae;Chalcides;;montanus;WERNER, 1931;;;
Chalcides_ocellatus;Scincidae;Scincinae;Chalcides;;ocellatus;(FORSKAL, 1775);;;
Chalcides_ocellatus_linosae;Scincidae;Scincinae;Chalcides;;ocellatus;(FORSKAL, 1775);subsp.;linosae;BOULENGER, 1920
Chalcides_ocellatus_ocellatus;Scincidae;Scincinae;Chalcides;;ocellatus;(FORSKAL, 1775);subsp.;ocellatus;(FORSKAL, 1775)
Chalcides_ocellatus_sacchii;Scincidae;Scincinae;Chalcides;;ocellatus;(FORSKAL, 1775);subsp.;sacchii;LANZA, 1954
Chalcides_ocellatus_subtypicus;Scincidae;Scincinae;Chalcides;;ocellatus;(FORSKAL, 1775);subsp.;subtypicus;WERNER, 1931
Chalcides_ocellatus_tiligugu;Scincidae;Scincinae;Chalcides;;ocellatus;(FORSKAL, 1775);subsp.;tiligugu;(GMELIN, 1789)
Chalcides_ocellatus_zavattarii;Scincidae;Scincinae;Chalcides;;ocellatus;(FORSKAL, 1775);subsp.;zavattarii;LANZA, 1954
Chalcides_parallelus;Scincidae;Scincinae;Chalcides;;parallelus;DOUMERGUE, 1901;;;
Chalcides_pentadactylus;Scincidae;Scincinae;Chalcides;;pentadactylus;(BEDDOME, 1870);;;
Chalcides_polylepis;Scincidae;Scincinae;Chalcides;;polylepis;BOULENGER, 1890;;;
Chalcides_pseudostriatus;Scincidae;Scincinae;Chalcides;;pseudostriatus;CAPUTO, 1993;;;
Chalcides_pulchellus;Scincidae;Scincinae;Chalcides;;pulchellus;MOCQUARD, 1906;;;
Chalcides_ragazzii;Scincidae;Scincinae;Chalcides;;ragazzii;BOULENGER, 1890;;;
Chalcides_sepsoides;Scincidae;Scincinae;Chalcides;;sepsoides;(AUDOUIN, 1829);;;
Chalcides_sexlineatus;Scincidae;Scincinae;Chalcides;;sexlineatus;STEINDACHNER, 1891;;;
Chalcides_sexlineatus_bistriatus;Scincidae;Scincinae;Chalcides;;sexlineatus;STEINDACHNER, 1891;subsp.;bistriatus;STEINDACHNER, 1891
Chalcides_sexlineatus_sexlineatus;Scincidae;Scincinae;Chalcides;;sexlineatus;STEINDACHNER, 1891;subsp.;sexlineatus;STEINDACHNER, 1891
Chalcides_simonyi;Scincidae;Scincinae;Chalcides;;simonyi;(STEINDACHNER, 1891);;;
Chalcides_sphenopsiformis;Scincidae;Scincinae;Chalcides;;sphenopsiformis;(DUMÉRIL, 1856);;;
Chalcides_striatus;Scincidae;Scincinae;Chalcides;;striatus;(CUVIER, 1829);;;
Chalcides_thierryi;Scincidae;Scincinae;Chalcides;;thierryi;TORNIER, 1901;;;
Chalcides_viridanus;Scincidae;Scincinae;Chalcides;;viridanus;(GRAVENHORST, 1851);;;
Chalcidoseps_thwaitesi;Scincidae;Scincinae;Chalcidoseps;;thwaitesi;(GÜNTHER, 1872);;;
Chamaeleo_africanus;Chamaeleonidae;;Chamaeleo;;africanus;LAURENTI, 1768;;;
Chamaeleo_anchietae;Chamaeleonidae;;Chamaeleo;;anchietae;BOCAGE, 1872;;;
Chamaeleo_arabicus;Chamaeleonidae;;Chamaeleo;;arabicus;MATSCHIE, 1893;;;
Chamaeleo_calcaricarens;Chamaeleonidae;;Chamaeleo;;calcaricarens;BÖHME, 1985;;;
Chamaeleo_calyptratus;Chamaeleonidae;;Chamaeleo;;calyptratus;DUMÉRIL & DUMÉRIL, 1851;;;
Chamaeleo_calyptratus_calcarifer;Chamaeleonidae;;Chamaeleo;;calyptratus;DUMÉRIL & DUMÉRIL, 1851;subsp.;calcarifer;PETERS, 1871
Chamaeleo_calyptratus_calyptratus;Chamaeleonidae;;Chamaeleo;;calyptratus;DUMÉRIL & DUMÉRIL, 1851;subsp.;calyptratus;DUMÉRIL & BIBRON, 1851
Chamaeleo_chamaeleon;Chamaeleonidae;;Chamaeleo;;chamaeleon;(LINNAEUS, 1758);;;
Chamaeleo_chamaeleon_chamaeleon;Chamaeleonidae;;Chamaeleo;;chamaeleon;(LINNAEUS, 1758);subsp.;chamaeleon;(LINNAEUS, 1758)
Chamaeleo_chamaeleon_musae;Chamaeleonidae;;Chamaeleo;;chamaeleon;(LINNAEUS, 1758);subsp.;musae;STEINDACHNER, 1901
Chamaeleo_chamaeleon_orientalis;Chamaeleonidae;;Chamaeleo;;chamaeleon;(LINNAEUS, 1758);subsp.;orientalis;PARKER, 1938
Chamaeleo_chamaeleon_recticrista;Chamaeleonidae;;Chamaeleo;;chamaeleon;(LINNAEUS, 1758);subsp.;recticrista;BOETTGER, 1880
Chamaeleo_dilepis;Chamaeleonidae;;Chamaeleo;;dilepis;LEACH, 1819;;;
Chamaeleo_dilepis_dilepis;Chamaeleonidae;;Chamaeleo;;dilepis;LEACH, 1819;subsp.;dilepis;LEACH, 1819
Chamaeleo_dilepis_idjwiensis;Chamaeleonidae;;Chamaeleo;;dilepis;LEACH, 1819;subsp.;idjwiensis;LOVERIDGE, 1942
Chamaeleo_dilepis_isabellinus;Chamaeleonidae;;Chamaeleo;;dilepis;LEACH, 1819;subsp.;isabellinus;GÜNTHER, 1893
Chamaeleo_dilepis_martensi;Chamaeleonidae;;Chamaeleo;;dilepis;LEACH, 1819;subsp.;martensi;MERTENS, 1964
Chamaeleo_dilepis_petersii;Chamaeleonidae;;Chamaeleo;;dilepis;LEACH, 1819;subsp.;petersii;GRAY, 1865
Chamaeleo_dilepis_quilensis;Chamaeleonidae;;Chamaeleo;;dilepis;LEACH, 1819;subsp.;quilensis;BOCAGE, 1866
Chamaeleo_dilepis_roperi;Chamaeleonidae;;Chamaeleo;;dilepis;LEACH, 1819;subsp.;roperi;BOULENGER, 1890
Chamaeleo_dilepis_ruspolii;Chamaeleonidae;;Chamaeleo;;dilepis;LEACH, 1819;subsp.;ruspolii;BOETTGER, 1893
Chamaeleo_gracilis;Chamaeleonidae;;Chamaeleo;;gracilis;HALLOWELL, 1844;;;
Chamaeleo_gracilis_etiennei;Chamaeleonidae;;Chamaeleo;;gracilis;HALLOWELL, 1844;subsp.;etiennei;SCHMIDT, 1919
Chamaeleo_gracilis_gracilis;Chamaeleonidae;;Chamaeleo;;gracilis;HALLOWELL, 1844;subsp.;gracilis;HALLOWELL, 1844
Chamaeleo_laevigatus;Chamaeleonidae;;Chamaeleo;;laevigatus;GRAY, 1863;;;
Chamaeleo_monachus;Chamaeleonidae;;Chamaeleo;;monachus;GRAY, 1865;;;
Chamaeleo_namaquensis;Chamaeleonidae;;Chamaeleo;;namaquensis;SMITH, 1831;;;
Chamaeleo_necasi;Chamaeleonidae;;Chamaeleo;;necasi;ULLENBRUCH, KRAUSE & BÖHME, 2007;;;
Chamaeleo_senegalensis;Chamaeleonidae;;Chamaeleo;;senegalensis;DAUDIN, 1802;;;
Chamaeleo_zeylanicus;Chamaeleonidae;;Chamaeleo;;zeylanicus;LAURENTI, 1768;;;
Chamaelycus_christyi;Lamprophiidae;Lamprophiinae;Chamaelycus;;christyi;BOULENGER, 1919;;;
Chamaelycus_fasciatus;Lamprophiidae;Lamprophiinae;Chamaelycus;;fasciatus;(GÜNTHER, 1858);;;
Chamaelycus_parkeri;Lamprophiidae;Lamprophiinae;Chamaelycus;;parkeri;(ANGEL, 1934);;;
Chamaelycus_werneri;Lamprophiidae;Lamprophiinae;Chamaelycus;;werneri;(MOCQUARD, 1902);;;
Chamaesaura_aenea;Cordylidae;Cordylinae;Chamaesaura;;aenea;(FITZINGER, 1843);;;
Chamaesaura_anguina;Cordylidae;Cordylinae;Chamaesaura;;anguina;LINNAEUS, 1758;;;
Chamaesaura_anguina_anguina;Cordylidae;Cordylinae;Chamaesaura;;anguina;LINNAEUS, 1758;subsp.;anguina;(LINNAEUS, 1758)
Chamaesaura_anguina_oligopholis;Cordylidae;Cordylinae;Chamaesaura;;anguina;LINNAEUS, 1758;subsp.;oligopholis;LAURENT, 1964
Chamaesaura_macrolepis;Cordylidae;Cordylinae;Chamaesaura;;macrolepis;(COPE, 1862);;;
Chamaesaura_miopropus;Cordylidae;Cordylinae;Chamaesaura;;miopropus;BOULENGER, 1895;;;
Chamaesaura_tenuior;Cordylidae;Cordylinae;Chamaesaura;;tenuior;GÜNTHER, 1895;;;
Chapinophis_xanthocheilus;Colubridae;Colubrinae;Chapinophis;;xanthocheilus;CAMPBELL & SMITH, 1998;;;
Charina_bottae;Boidae;Charininae;Charina;;bottae;(BLAINVILLE, 1835);;;
Charina_umbratica;Boidae;Charininae;Charina;;umbratica;KLAUBER, 1943;;;
Chatogekko_amazonicus;Sphaerodactylidae;;Chatogekko;;amazonicus;(ANDERSSON, 1918);;;
Chelodina_burrungandjii;Chelidae;Chelodininae;Chelodina;;burrungandjii;THOMSON, KENNETT & GEORGES, 2000;;;
Chelodina_canni;Chelidae;Chelodininae;Chelodina;;canni;MCCORD & THOMSON, 2002;;;
Chelodina_colliei;Chelidae;Chelodininae;Chelodina;;colliei;GRAY, 1856;;;
Chelodina_expansa;Chelidae;Chelodininae;Chelodina;;expansa;GRAY, 1857;;;
Chelodina_gunaleni;Chelidae;Chelodininae;Chelodina;;gunaleni;MCCORD & JOSEPH-OUNI, 2007;;;
Chelodina_kuchlingi;Chelidae;Chelodininae;Chelodina;;kuchlingi;CANN, 1997;;;
Chelodina_longicollis;Chelidae;Chelodininae;Chelodina;;longicollis;(SHAW, 1794);;;
Chelodina_mccordi;Chelidae;Chelodininae;Chelodina;;mccordi;RHODIN, 1994;;;
Chelodina_mccordi_mccordi;Chelidae;Chelodininae;Chelodina;;mccordi;RHODIN, 1994;subsp.;mccordi;RHODIN, 1994
Chelodina_mccordi_roteensis;Chelidae;Chelodininae;Chelodina;;mccordi;RHODIN, 1994;subsp.;roteensis;MCCORD, JOSEPH-OUNI & HAGEN, 2007
Chelodina_mccordi_timorensis;Chelidae;Chelodininae;Chelodina;;mccordi;RHODIN, 1994;subsp.;timorensis;MCCORD, JOSEPH-OUNION & HAGEN, 2007
Chelodina_novaeguineae;Chelidae;Chelodininae;Chelodina;;novaeguineae;BOULENGER, 1888;;;
Chelodina_oblonga;Chelidae;Chelodininae;Chelodina;;oblonga;GRAY, 1841;;;
Chelodina_parkeri;Chelidae;Chelodininae;Chelodina;;parkeri;RHODIN & MITTERMEIER, 1976;;;
Chelodina_pritchardi;Chelidae;Chelodininae;Chelodina;;pritchardi;RHODIN, 1994;;;
Chelodina_reimanni;Chelidae;Chelodininae;Chelodina;;reimanni;PHILIPPEN & GROSSMANN, 1990;;;
Chelodina_steindachneri;Chelidae;Chelodininae;Chelodina;;steindachneri;SIEBENROCK, 1914;;;
Chelodina_walloyarrina;Chelidae;Chelodininae;Chelodina;;walloyarrina;(MCCORD & JOSEPH-OUNI, 2007);;;
Chelonia_mydas;Cheloniidae;Carettinae;Chelonia;;mydas;(LINNAEUS, 1758);;;
Chelonia_mydas_agassizi;Cheloniidae;Carettinae;Chelonia;;mydas;(LINNAEUS, 1758);subsp.;agassizi;BOCOURT, 1868
Chelonia_mydas_japonica;Cheloniidae;Carettinae;Chelonia;;mydas;(LINNAEUS, 1758);subsp.;japonica;(THUNBERG, 1787)
Chelonia_mydas_mydas;Cheloniidae;Carettinae;Chelonia;;mydas;(LINNAEUS, 1758);subsp.;mydas;LINNAEUS, 1758
Chelonoidis_abingdonii;Testudinidae;;Chelonoidis;;abingdonii;(GÜNTHER, 1877);;;
Chelonoidis_becki;Testudinidae;;Chelonoidis;;becki;(ROTHSCHILD, 1901);;;
Chelonoidis_carbonarius;Testudinidae;;Chelonoidis;;carbonarius;(SPIX, 1824);;;
Chelonoidis_chathamensis;Testudinidae;;Chelonoidis;;chathamensis;(VAN DENBURGH, 1907);;;
Chelonoidis_chilensis;Testudinidae;;Chelonoidis;;chilensis;(GRAY, 1870);;;
Chelonoidis_darwini;Testudinidae;;Chelonoidis;;darwini;(VAN DENBURGH, 1907);;;
Chelonoidis_denticulatus;Testudinidae;;Chelonoidis;;denticulatus;(LINNAEUS, 1766);;;
Chelonoidis_donfaustoi;Testudinidae;;Chelonoidis;;donfaustoi;POULAKAKIS, EDWARDS & CACCONE, 2015;;;
Chelonoidis_duncanensis;Testudinidae;;Chelonoidis;;duncanensis;(GARMAN, 1996);;;
Chelonoidis_guntheri;Testudinidae;;Chelonoidis;;guntheri;(BAUR, 1889);;;
Chelonoidis_hoodensis;Testudinidae;;Chelonoidis;;hoodensis;(VAN DENBURGH, 1907);;;
Chelonoidis_microphyes;Testudinidae;;Chelonoidis;;microphyes;(GÜNTHER, 1875);;;
Chelonoidis_niger;Testudinidae;;Chelonoidis;;niger;(QUOY & GAIMARD, 1824);;;
Chelonoidis_phantasticus;Testudinidae;;Chelonoidis;;phantasticus;(VAN DENBURGH, 1907);;;
Chelonoidis_porteri;Testudinidae;;Chelonoidis;;porteri;(ROTHSCHILD, 1903);;;
Chelonoidis_vandenburghi;Testudinidae;;Chelonoidis;;vandenburghi;(DESOLA, 1930);;;
Chelonoidis_vicina;Testudinidae;;Chelonoidis;;vicina;(GÜNTHER, 1874);;;
Chelosania_brunnea;Agamidae;Amphibolurinae;Chelosania;;brunnea;GRAY, 1845;;;
Chelus_fimbriata;Chelidae;Chelinae;Chelus;;fimbriata;(SCHNEIDER, 1783);;;
Chelydra_acutirostris;Chelydridae;;Chelydra;;acutirostris;PETERS, 1862;;;
Chelydra_rossignonii;Chelydridae;;Chelydra;;rossignonii;(BOCOURT, 1868);;;
Chelydra_serpentina;Chelydridae;;Chelydra;;serpentina;(LINNAEUS, 1758);;;
Chersina_angulata;Testudinidae;;Chersina;;angulata;(SCHWEIGGER, 1812);;;
Chersobius_boulengeri;Testudinidae;;Chersobius;;boulengeri;DUERDEN, 1906;;;
Chersobius_signatus;Testudinidae;;Chersobius;;signatus;(GMELIN, 1789);;;
Chersobius_solus;Testudinidae;;Chersobius;;solus;BRANCH, 2007;;;
Chersodromus_australis;Colubridae;Dipsadinae;Chersodromus;;australis;CANSECO-MÁRQUEZ, RAMÍREZ-GONZÁLEZ & CAMPBELL, 2018;;;
Chersodromus_liebmanni;Colubridae;Dipsadinae;Chersodromus;;liebmanni;REINHARDT, 1861;;;
Chersodromus_nigrum;Colubridae;Dipsadinae;Chersodromus;;nigrum;CANSECO-MÁRQUEZ, RAMÍREZ-GONZÁLEZ & CAMPBELL, 2018;;;
Chersodromus_rubriventris;Colubridae;Dipsadinae;Chersodromus;;rubriventris;(TAYLOR, 1949);;;
Chilabothrus_angulifer;Boidae;Boinae;Chilabothrus;;angulifer;(COCTEAU & BIBRON, 1840);;;
Chilabothrus_argentum;Boidae;Boinae;Chilabothrus;;argentum;REYNOLDS, PUENTE-ROLÓN, GENEVA, AVILES-RODRIGUEZ & HERRMANN, 2016;;;
Chilabothrus_chrysogaster;Boidae;Boinae;Chilabothrus;;chrysogaster;(COPE, 1871);;;
Chilabothrus_chrysogaster_chrysogaster;Boidae;Boinae;Chilabothrus;;chrysogaster;(COPE, 1871);subsp.;chrysogaster;(COPE, 1871)
Chilabothrus_chrysogaster_relicquus;Boidae;Boinae;Chilabothrus;;chrysogaster;(COPE, 1871);subsp.;relicquus;(BARBOUR & SHREVE, 1935)
Chilabothrus_exsul;Boidae;Boinae;Chilabothrus;;exsul;(NETTING & GOIN, 1944);;;
Chilabothrus_fordii;Boidae;Boinae;Chilabothrus;;fordii;(GÜNTHER, 1861);;;
Chilabothrus_fordii_agametus;Boidae;Boinae;Chilabothrus;;fordii;(GÜNTHER, 1861);subsp.;agametus;(SHEPLAN & SCHWARTZ, 1974)
Chilabothrus_fordii_fordii;Boidae;Boinae;Chilabothrus;;fordii;(GÜNTHER, 1861);subsp.;fordii;(GÜNTHER, 1861)
Chilabothrus_fordii_manototus;Boidae;Boinae;Chilabothrus;;fordii;(GÜNTHER, 1861);subsp.;manototus;(SCHWARTZ, 1979)
Chilabothrus_gracilis;Boidae;Boinae;Chilabothrus;;gracilis;FISCHER, 1888;;;
Chilabothrus_gracilis_gracilis;Boidae;Boinae;Chilabothrus;;gracilis;FISCHER, 1888;subsp.;gracilis;(FISCHER, 1888)
Chilabothrus_gracilis_hapalus;Boidae;Boinae;Chilabothrus;;gracilis;FISCHER, 1888;subsp.;hapalus;(SHEPLAN & SCHWARTZ, 1974)
Chilabothrus_granti;Boidae;Boinae;Chilabothrus;;granti;(STULL, 1933);;;
Chilabothrus_inornatus;Boidae;Boinae;Chilabothrus;;inornatus;(REINHARDT, 1843);;;
Chilabothrus_monensis;Boidae;Boinae;Chilabothrus;;monensis;(ZENNECK, 1898);;;
Chilabothrus_schwartzi;Boidae;Boinae;Chilabothrus;;schwartzi;(BUDEN, 1975);;;
Chilabothrus_striatus;Boidae;Boinae;Chilabothrus;;striatus;(FISCHER, 1856);;;
Chilabothrus_striatus_exagistus;Boidae;Boinae;Chilabothrus;;striatus;(FISCHER, 1856);subsp.;exagistus;(SHEPLAN & SCHWARTZ, 1974)
Chilabothrus_striatus_striatus;Boidae;Boinae;Chilabothrus;;striatus;(FISCHER, 1856);subsp.;striatus;(FISCHER, 1856)
Chilabothrus_striatus_warreni;Boidae;Boinae;Chilabothrus;;striatus;(FISCHER, 1856);subsp.;warreni;(SHEPLAN & SCHWARTZ, 1974)
Chilabothrus_strigilatus;Boidae;Boinae;Chilabothrus;;strigilatus;(COPE, 1862);;;
Chilabothrus_strigilatus_ailurus;Boidae;Boinae;Chilabothrus;;strigilatus;(COPE, 1862);subsp.;ailurus;SHEPLAN & SCHWARTZ, 1974
Chilabothrus_strigilatus_fosteri;Boidae;Boinae;Chilabothrus;;strigilatus;(COPE, 1862);subsp.;fosteri;BARBOUR, 1941
Chilabothrus_strigilatus_fowleri;Boidae;Boinae;Chilabothrus;;strigilatus;(COPE, 1862);subsp.;fowleri;SHEPLAN & SCHWARTZ, 1974
Chilabothrus_strigilatus_mccraniei;Boidae;Boinae;Chilabothrus;;strigilatus;(COPE, 1862);subsp.;mccraniei;SHEPLAN & SCHWARTZ, 1974
Chilabothrus_strigilatus_strigilatus;Boidae;Boinae;Chilabothrus;;strigilatus;(COPE, 1862);subsp.;strigilatus;(COPE, 1863)
Chilabothrus_subflavus;Boidae;Boinae;Chilabothrus;;subflavus;(STEJNEGER, 1901);;;
Chilomeniscus_savagei;Colubridae;Colubrinae;Chilomeniscus;;savagei;CLIFF, 1954;;;
Chilomeniscus_stramineus;Colubridae;Colubrinae;Chilomeniscus;;stramineus;COPE, 1860;;;
Chilomeniscus_stramineus_esterensis;Colubridae;Colubrinae;Chilomeniscus;;stramineus;COPE, 1860;subsp.;esterensis;HOARD, 1939
Chilomeniscus_stramineus_stramineus;Colubridae;Colubrinae;Chilomeniscus;;stramineus;COPE, 1860;subsp.;stramineus;COPE, 1860
Chilorhinophis_butleri;Lamprophiidae;Aparallactinae;Chilorhinophis;;butleri;WERNER, 1907;;;
Chilorhinophis_gerardi;Lamprophiidae;Aparallactinae;Chilorhinophis;;gerardi;(BOULENGER, 1913);;;
Chilorhinophis_gerardi_gerardi;Lamprophiidae;Aparallactinae;Chilorhinophis;;gerardi;(BOULENGER, 1913);subsp.;gerardi;(BOULENGER, 1913)
Chilorhinophis_gerardi_tanganyikae;Lamprophiidae;Aparallactinae;Chilorhinophis;;gerardi;(BOULENGER, 1913);subsp.;tanganyikae;LOVERIDGE, 1951
Chionactis_annulata;Colubridae;Colubrinae;Chionactis;;annulata;(BAIRD, 1859);;;
Chionactis_annulata_annulata;Colubridae;Colubrinae;Chionactis;;annulata;(BAIRD, 1859);subsp.;annulata;(BAIRD, 1859)
Chionactis_annulata_klauberi;Colubridae;Colubrinae;Chionactis;;annulata;(BAIRD, 1859);subsp.;klauberi;(STICKEL, 1941)
Chionactis_occipitalis;Colubridae;Colubrinae;Chionactis;;occipitalis;(HALLOWELL, 1854);;;
Chionactis_palarostris;Colubridae;Colubrinae;Chionactis;;palarostris;(KLAUBER, 1937);;;
Chionactis_palarostris_organica;Colubridae;Colubrinae;Chionactis;;palarostris;(KLAUBER, 1937);subsp.;organica;KLAUBER, 1951
Chionactis_palarostris_palarostris;Colubridae;Colubrinae;Chionactis;;palarostris;(KLAUBER, 1937);subsp.;palarostris;(KLAUBER, 1937)
Chioninia_coctei;Scincidae;Mabuyinae;Chioninia;;coctei;(DUMÉRIL & BIBRON, 1839);;;
Chioninia_delalandii;Scincidae;Mabuyinae;Chioninia;;delalandii;(DUMÉRIL & BIBRON, 1839);;;
Chioninia_fogoensis;Scincidae;Mabuyinae;Chioninia;;fogoensis;(O'SHAUGHNESSY, 1874);;;
Chioninia_nicolauensis;Scincidae;Mabuyinae;Chioninia;;nicolauensis;(SCHLEICH, 1987);;;
Chioninia_spinalis;Scincidae;Mabuyinae;Chioninia;;spinalis;(BOULENGER, 1906);;;
Chioninia_spinalis_boavistensis;Scincidae;Mabuyinae;Chioninia;;spinalis;(BOULENGER, 1906);subsp.;boavistensis;MIRALLES, VASCONCELOS, PERERA, HARRIS & CARRANZA, 2010
Chioninia_spinalis_maioensis;Scincidae;Mabuyinae;Chioninia;;spinalis;(BOULENGER, 1906);subsp.;maioensis;(MERTENS, 1955)
Chioninia_spinalis_salensis;Scincidae;Mabuyinae;Chioninia;;spinalis;(BOULENGER, 1906);subsp.;salensis;(ANGEL, 1935)
Chioninia_spinalis_santiagoensis;Scincidae;Mabuyinae;Chioninia;;spinalis;(BOULENGER, 1906);subsp.;santiagoensis;MIRALLES, VASCONCELOS, PERERA, HARRIS & CARRANZA, 2010
Chioninia_spinalis_spinalis;Scincidae;Mabuyinae;Chioninia;;spinalis;(BOULENGER, 1906);subsp.;spinalis;(BOULENGER, 1906)
Chioninia_stangeri;Scincidae;Mabuyinae;Chioninia;;stangeri;(GRAY, 1845);;;
Chioninia_vaillantii;Scincidae;Mabuyinae;Chioninia;;vaillantii;(BOULENGER, 1887);;;
Chioninia_vaillantii_vaillantii;Scincidae;Mabuyinae;Chioninia;;vaillantii;(BOULENGER, 1887);subsp.;vaillantii;BOULENGER, 1887
Chioninia_vaillantii_xanthotis;Scincidae;Mabuyinae;Chioninia;;vaillantii;(BOULENGER, 1887);subsp.;xanthotis;MIRALLES, VASCONCELOS, PERERA, HARRIS & CARRANZA, 2010
Chirindia_ewerbecki;Amphisbaenidae;;Chirindia;;ewerbecki;WERNER, 1910;;;
Chirindia_ewerbecki_ewerbecki;Amphisbaenidae;;Chirindia;;ewerbecki;WERNER, 1910;subsp.;ewerbecki;WERNER, 1910
Chirindia_ewerbecki_nanguruwensis;Amphisbaenidae;;Chirindia;;ewerbecki;WERNER, 1910;subsp.;nanguruwensis;(LOVERIDGE, 1962)
Chirindia_langi;Amphisbaenidae;;Chirindia;;langi;FITZSIMONS, 1939;;;
Chirindia_langi_langi;Amphisbaenidae;;Chirindia;;langi;FITZSIMONS, 1939;subsp.;langi;(FITZSIMONS), 1939
Chirindia_langi_occidentalis;Amphisbaenidae;;Chirindia;;langi;FITZSIMONS, 1939;subsp.;occidentalis;JACOBSEN, 1984
Chirindia_mpwapwaensis;Amphisbaenidae;;Chirindia;;mpwapwaensis;(LOVERIDGE, 1932);;;
Chirindia_rondoensis;Amphisbaenidae;;Chirindia;;rondoensis;(LOVERIDGE, 1941);;;
Chirindia_swynnertoni;Amphisbaenidae;;Chirindia;;swynnertoni;BOULENGER, 1907;;;
Chironius_bicarinatus;Colubridae;Colubrinae;Chironius;;bicarinatus;(WIED-NEUWIED, 1820);;;
Chironius_brazili;Colubridae;Colubrinae;Chironius;;brazili;HAMDAN & FERNANDES, 2015;;;
Chironius_carinatus;Colubridae;Colubrinae;Chironius;;carinatus;(LINNAEUS, 1758);;;
Chironius_challenger;Colubridae;Colubrinae;Chironius;;challenger;KOK, 2010;;;
Chironius_diamantina;Colubridae;Colubrinae;Chironius;;diamantina;FERNANDES & HAMDAN, 2014;;;
Chironius_exoletus;Colubridae;Colubrinae;Chironius;;exoletus;(LINNAEUS, 1758);;;
Chironius_flavolineatus;Colubridae;Colubrinae;Chironius;;flavolineatus;JAN, 1863;;;
Chironius_flavopictus;Colubridae;Colubrinae;Chironius;;flavopictus;(WERNER, 1909);;;
Chironius_foveatus;Colubridae;Colubrinae;Chironius;;foveatus;BAILEY, 1955;;;
